#Chrom	Start	End	Name	Oocyte	Sperm	2cell.GG	2cell.AG	Morula.GG	Morula.AG	ICM.GG	ICM.AG	TE.GG	TE.AG
chr19	7859800	7860400	mCHM_196	0.144859	0.166737	0.483362	0.347516	0.342559	0.499079	0.455424	0.454638	0.553325	0.645733
chr19	8032600	8034200	pCHM_403	0.212572	0.38398	0.460601	0.382937	0.428747	0.626976	0.60032	1.12996	1.03202	1.25641
chr19	8276800	8277400	mCHM_197	0.232447	0.08507	0.241041	0.234237	0.280697	0.30718	0.629292	0.977184	1.15153	1.02832
chr19	8323800	8324400	pCHM_404	0.122669	0.183042	0.330891	0.51113	0.44532	0.518351	0.279732	0.387532	0.477906	0.702205
chr19	9375000	9375600	mCHM_198	0.598111	0.122359	0.945104	0.867202	0.741053	0.984969	1.46724	1.26606	1.83344	1.96175
chr19	9717600	9718200	mCHM_199	0.612487	0.189138	0.687567	0.431188	0.564059	0.632137	1.10617	0.48124	1.12148	0.832621
chr19	10425000	10425700	mCHM_200	0.0269895	0.0692713	0.192194	0.0563971	0.03093	0.0196629	0.165496	0.0661141	0.0697096	0.0472899
chr19	11670400	11671000	mCHM_201	0.673353	0.186445	0.565045	0.625179	0.786848	0.910985	1.20559	1.19641	1.53026	1.13577
chr19	12543800	12545200	pCHM_405	0.0749745	0.162058	0.0793501	0.398916	0.247594	0.346279	0.649664	0.805503	0.87605	1.05256
chr19	13159600	13160200	pCHM_406	0.012892	0.521897	0.162242	0.302994	0.327953	0.465127	0.487954	0.839228	0.75809	0.953795
chr19	19241200	19241800	pCHM_407	0.191427	0.144619	0.119001	0.305296	0.13661	0.374167	0.35615	0.335398	0.346426	0.419271
chr19	19508600	19509300	pCHM_408	0.141243	0.228958	0.211135	0.415178	0.108627	0.362795	0.205397	0.395648	0.219472	0.577749
chr19	20754600	20755200	pCHM_409	0.255105	0.460932	0.767647	0.312315	0.639325	0.275406	0.990775	1.09081	1.22167	1.30418
chr19	21248000	21248600	mCHM_202	0.145562	0.19481	0.536697	0.341046	0.438103	0.497359	0.60181	0.921307	0.620573	1.48875
chr19	24970000	24970800	pCHM_410	0.095518	0.0873031	0.244205	0.220994	0.369625	0.30024	0.508356	0.648973	0.776535	0.718489
chr19	25426800	25428400	mCHM_203	0.20302	0.0328051	0.244084	0.109839	0.181686	0.0763503	0.173939	0.0708831	0.0977632	0.0414331
chr19	25819200	25819800	pCHM_411	0.103136	0.24273	0.0357156	0.321307	0.307591	0.643838	0.662524	0.773593	0.564135	1.11238
chr19	26897200	26897800	pCHM_412	0.349412	0.052318	0.128129	0.321526	0.199849	0.336774	0.327827	0.386195	0.306707	0.326982
chr19	31722600	31724200	pCHM_413	0.240436	0.371432	0.532792	0.413656	0.614237	0.33934	1.19181	1.0095	1.27345	1.7966
chr19	39157000	39157800	pCHM_414	0.188633	0.20906	0.634594	0.638559	0.481749	0.74647	0.460401	0.843774	0.622773	0.76929
chr19	43738000	43738700	mCHM_204	0.385287	0.0243057	0.424607	0.172953	0.196706	0.270377	0.477017	0.346951	0.23811	0.482303
chr19	44712800	44713600	pCHM_415	0.0639912	0.319647	0.287087	0.51708	0.635887	0.586027	0.995892	0.95105	1.2677	1.15188
chr19	46579800	46581000	mCHM_205	0.459854	0.113426	1.12641	0.360621	0.824179	0.304425	0.670447	0.554027	0.608508	0.474155
chr19	47896200	47898300	mCHM_206	0.288542	0.0405095	0.955743	0.237933	0.584619	0.14974	0.664628	0.159383	0.605724	0.184454
chr19	51469400	51470000	pCHM_416	0.229243	0.141783	0.656496	0.504003	0.598428	0.702681	0.36232	0.570136	0.59644	0.607026
chr19	51701200	51701800	pCHM_417	0.183066	0.182333	0	0.535476	0.108	0.518121	0.32348	0.52883	0.52429	0.798392
chr19	51955200	51955800	pCHM_418	0.440438	0.585558	0.561521	0.512995	0.560623	0.356157	1.29028	1.02664	1.55301	1.47662
chr19	53580200	53580800	mCHM_207	0.533807	0.0299163	0.748267	0.47242	1.01153	0.790317	1.36936	1.44104	1.40808	1.66048
chr19	54911600	54912200	pCHM_419	0.208538	0.199915	0.45005	0.584934	0.413101	0.469486	0.484729	0.477898	0.438187	0.607027
chr19	55593200	55593900	mCHM_208	0.253152	0.0243057	0.304351	0.0744451	0.544311	0.0963536	0.441562	0.151133	0.394337	0.356281
chr19	55628000	55630600	mCHM_209	0.116916	0.0619702	0.388191	0.104516	0.280013	0.112764	0.112508	0.0613587	0.133435	0.0452294
chr19	55931400	55932000	mCHM_210	0.57678	0.133418	0.466706	0.182146	0.254149	0.02294	0.35601	0.0473239	0.420212	0.116987
chr19	56231600	56232200	mCHM_211	0.149078	0.155394	0.33009	0.314838	0.316956	0.221496	0.117221	0.102531	0.343535	0.0725046
chr19	56326000	56326800	mCHM_212	0.399886	0.106338	0.529249	0.123451	0.455329	0.146424	0.296558	0.0200525	0.27038	0.0734433
chr19	57378400	57381600	mCHM_213	0.190574	0.0212675	0.523783	0.183563	0.317287	0.0804784	0.17946	0.0868742	0.171156	0.0632055
chr19	57437000	57439600	pCHM_420	0.163595	0.13742	0.0517449	0.486845	0.0329078	0.318438	0.0830622	0.161986	0.0734765	0.106654
chr19	58706400	58707200	pCHM_421	0.0203342	0.148234	0.172612	0.326269	0.11599	0.299293	0.179828	0.145676	0.235687	0.0491781
chr19	58799200	58800700	mCHM_214	0.270498	0.049454	0.53013	0.127866	0.370416	0.068914	0.297764	0.154478	0.41903	0.108784
chr19	61207600	61208200	pCHM_422	0.209007	0.352471	0.526287	0.423182	0.563458	0.590614	1.08332	1.33985	1.41197	1.93922
chr2	7509100	7509800	pCHM_423	0.271368	0.247675	0.0704256	0.9956	0.325291	0.659421	0.431347	0.730683	0.590963	0.481188
chr2	7629900	7630600	pCHM_424	0.238217	0.25922	0.369695	0.568672	0.406447	0.499063	0.514275	0.803212	0.801169	0.587776
chr2	12449200	12450000	pCHM_425	0.1172	0.365903	0.0720725	0.266476	0.221671	0.296282	0.659684	0.5047	0.578843	0.681009
chr2	13913200	13913800	pCHM_426	0.240729	0.23139	0.0320333	0.32076	0.247704	0.773224	0.629573	1.39132	1.00873	1.26793
chr2	15334400	15335000	pCHM_427	0.159548	0.257335	0.312632	0.555653	0.373835	0.3869	0.553716	0.678147	0.343786	0.636344
chr2	15663600	15664400	pCHM_428	0.127221	0.362817	0.165165	0.399222	0.206914	0.441757	0.353346	0.541596	0.426874	0.631182
chr2	16894600	16895200	pCHM_429	0.423405	0.217495	0.248409	0.728261	0.312488	0.54783	0.53703	0.291017	0.623214	0.51286
chr2	19914600	19915400	pCHM_430	0.365605	0.274562	0.434715	0.493968	0.500758	0.584822	0.615516	0.763667	0.759753	1.16368
chr2	21246400	21247000	pCHM_431	0.252293	0.21466	0.287167	0.440289	0.160409	0.665862	0.872007	0.720924	0.718869	0.538134
chr2	22275000	22275600	pCHM_432	0.223383	0.197504	0.0669496	0.699091	0.227943	0.730325	0.576431	0.555298	0.35271	0.712169
chr2	24237600	24238200	pCHM_433	0.244557	0.112434	0.185787	0.344446	0.327696	0.400779	0.535207	0.727341	0.713466	0.978348
chr2	26664300	26665100	pCHM_434	0.0423092	0.0212675	0.104144	0.387954	0.091503	0.152013	0.0994837	0.171142	0.119541	0.266142
chr2	28228800	28229800	mCHM_215	0.142562	0.0801359	0.46943	0.200087	0.560572	0.229731	0.429231	0.133225	0.554859	0.170021
chr2	36316700	36317400	mCHM_216	0.348519	0.100018	0.464556	0.246173	0.334644	0.724901	0.911492	0.792671	0.859995	0.963988
chr2	36807600	36808400	mCHM_217	0.235045	0.132922	0.625825	0.188672	0.442763	0.265397	0.674092	0.342383	0.578842	2.182
chr2	36964400	36965000	pCHM_435	0.192364	0.272365	0.73001	0.771688	0.682628	0.601971	0.716088	0.602486	0.545658	0.468953
chr2	38568600	38571000	mCHM_218	0.275086	0.0212675	0.548668	0.0965293	0.382329	0.199816	0.3721	0.145977	0.228082	0.152227
chr2	39704000	39704800	pCHM_436	0.0907714	0.198745	0.1594	0.598174	0.24371	0.665775	0.367227	0.514225	0.521619	0.49849
chr2	43071400	43072000	mCHM_219	0.120794	0.129306	0.466706	0.3882	0.237996	0.290203	0.385596	0.308797	0.368045	0.368433
chr2	43329200	43330000	pCHM_437	0.245007	0.24851	0.0720734	0.296086	0.179464	0.533463	0.308862	0.448857	0.2766	0.307954
chr2	48227200	48227800	pCHM_438	0.262919	0.011768	0.353794	0.345213	0.311888	0.707499	0.879162	0.449961	0.595561	0.799982
chr2	48784800	48786800	pCHM_439	0.112114	0.264821	0.203388	0.617832	0.255772	0.512317	0.376019	0.340237	0.275319	0.391426
chr2	48853600	48854200	mCHM_220	0.515602	0.211398	0.632152	0.627811	1.12786	1.0827	2.25946	2.04072	2.47878	2.86991
chr2	52338400	52339400	pCHM_440	0.210397	0.168778	0.306836	0.663824	0.344313	0.484926	0.580665	0.547811	0.819204	0.823147
chr2	55999000	55999600	mCHM_221	0.195333	0.214234	0.640961	0.475491	0.500135	0.757969	0.719313	0.863691	0.92351	0.991058
chr2	59817400	59819000	mCHM_222	0.134399	0.0531687	0.258979	0.0718422	0.20582	0.0699397	0.191553	0.0883778	0.151359	0.0866573
chr2	59843000	59844000	mCHM_223	0.404152	0.147511	0.770882	0.0580325	0.535414	0.0761175	0.643006	0.102344	0.570772	0.256241
chr2	63397600	63398200	pCHM_441	0.370039	0.487585	0.629108	0.536463	0.519038	0.508716	1.04181	1.15137	1.21802	1.67853
chr2	63805600	63806200	mCHM_224	0.579124	0.2226	0.848688	1.1192	0.836252	0.840786	0.936931	1.29641	1.31619	1.68084
chr2	66736600	66737200	pCHM_442	0.243385	0.339001	1.18855	0.581534	0.36679	0.403188	0.551192	0.624542	0.624847	0.607748
chr2	73010400	73013200	pCHM_443	0.120171	0.137995	0.361561	0.611768	0.34713	0.462366	0.746535	1.07359	0.79166	1.23528
chr2	76709800	76713000	mCHM_225	0.338738	0.18407	0.467147	0.081	0.256006	0.0692064	0.599348	0.133494	0.697581	0.167138
chr2	76722900	76725900	mCHM_226	0.150081	0.207996	0.188028	0.0434168	0.201249	0.0505398	0.283378	0.14472	0.298662	0.103815
chr2	78617000	78617600	pCHM_444	0.35621	0.725921	1.07692	0.743832	0.940903	0.484398	1.66438	1.2285	1.37766	1.69095
chr2	85070000	85070600	mCHM_227	0.352538	0.0436693	0.768769	0.316812	0.2758	0.0762772	0.225609	0.0267367	0.07542	0.154681
chr2	85471900	85473100	pCHM_445	0.120755	0.309369	0.0867271	0.490186	0.115517	0.354724	0.670446	0.597673	1.10275	0.854574
chr2	88212200	88212800	pCHM_446	0.395589	0.244291	0.400881	0.515188	0.251743	0.562512	0.321517	0.388335	0.324931	0.454078
chr2	89560600	89561200	mCHM_228	0.203694	0.0996737	0.584905	0.176993	0.332593	0.460883	0.607419	0.364807	0.543143	0.39804
chr2	95695800	95696400	pCHM_447	0.125638	0.299868	0.27067	0.401799	0.225624	0.511354	0.587087	0.735228	0.655267	0.853853
chr2	98208200	98208800	pCHM_448	0.217367	0.246558	0.153113	0.378332	0.139961	0.303623	0.115819	0.206131	0.192447	0.397173
chr2	98752000	98752600	pCHM_449	0.33777	0.587685	0.731611	0.450706	0.396347	0.491739	0.575169	0.727073	0.761483	0.594606
chr2	107171400	107172000	pCHM_450	0.444657	0.166735	0.307347	0.592828	0.322798	0.321517	0.238088	0.310133	0.365156	0.38172
chr2	108202400	108203200	pCHM_451	0.176503	0.296145	0.072074	0.297236	0.407902	0.462576	0.437791	0.598944	0.548391	0.65393
chr2	110095200	110095800	pCHM_452	0.101651	0.0662128	0.323043	0.31385	0.425215	0.445284	0.712023	0.56265	0.627614	0.669707
chr2	111040800	111041400	pCHM_453	0.182676	0.246136	0.133735	0.314288	0.120545	0.523857	0.189012	0.425897	0.378731	0.55951
chr2	111936200	111936800	pCHM_454	0.279014	0.364237	0.662902	0.846038	0.643706	0.544274	0.676967	1.14054	0.701019	1.60646
chr2	116454200	116454800	pCHM_455	0.238619	0.267686	0.391913	0.312863	0.475992	0.396878	0.720714	0.60008	0.66658	1.02428
chr2	125617400	125618000	mCHM_229	0.521071	0.0511838	0.387108	0.422305	0.723698	0.940579	0.398776	0.953522	0.731943	1.00435
chr2	127577000	127577700	mCHM_230	0.263131	0.188734	0.446709	0.124261	0.395547	0.12044	0.365004	0.368836	0.395953	0.419416
chr2	139476000	139476600	pCHM_456	0.0797741	0.20289	0.176016	0.538656	0.228201	0.463178	0.205558	0.373229	0.220352	0.560955
chr2	147672200	147672800	mCHM_231	0.126654	0.198496	0.576896	0.283364	0.337146	0.269786	0.435793	0.370421	0.57746	0.28683
chr2	148745200	148747200	pCHM_457	0.13635	0.29234	0.242354	0.413565	0.26384	0.428835	0.179029	0.400111	0.294326	0.27301
chr2	149519300	149520000	pCHM_458	0.178077	0.345624	0.0561499	0.544891	0.182123	0.467208	0.435553	0.618622	0.480636	0.674929
chr2	152686400	152688000	mCHM_232	0.408706	0.0691725	1.03183	0.226957	0.87309	0.18066	1.9595	0.441037	1.88939	0.702186
chr2	155987400	155988700	mCHM_233	0.315394	0.0287929	0.530599	0.136502	0.364391	0.153528	0.375026	0.123395	0.239081	0.14005
chr2	156482000	156482600	pCHM_459	0.0947757	0.1717	0.585544	0.683958	0.352441	0.483136	0.106284	0.124186	0.0561879	0.199598
chr2	156747800	156749200	mCHM_234	0.126007	0.0235765	0.675967	0.314696	0.237137	0.198258	0.548769	0.425382	0.266071	0.550205
chr2	157557300	157562400	mCHM_235	0.363715	0.0635148	0.984747	0.161558	0.743774	0.0844072	1.84897	0.293425	1.92816	0.383524
chr2	159345800	159346800	pCHM_460	0.20946	0.366562	0.53708	0.304639	0.441848	0.256847	0.829272	0.604437	0.778629	0.749923
chr2	160753600	160754200	mCHM_236	0.451298	0.08507	0.288127	0.184231	0.369709	0.129042	0.280293	0.0802067	0.197977	0.0756808
chr2	162841600	162842200	mCHM_237	0.538964	0.223308	0.805604	0.579451	0.752739	0.609312	1.50313	1.45722	1.7359	1.83437
chr2	163469400	163470200	mCHM_238	0.656261	0.042535	0.698978	0.200434	0.844543	0.208449	0.630449	0.204327	0.496071	0.18566
chr2	164502200	164503000	mCHM_239	0.271142	0.0212675	0.442882	0.296333	0.471181	0.434186	0.362285	0.172143	0.420275	0.226387
chr2	165296400	165297800	mCHM_240	0.275085	0	0.821346	0.20256	0.332213	0.041686	0.217656	0.0687486	0.173358	0.0505701
chr2	165380000	165383600	mCHM_241	0.400642	0.163429	0.796155	0.246715	0.32452	0.139116	0.471713	0.531875	0.673423	0.772083
chr2	165514700	165516300	mCHM_242	0.404897	0.0422692	0.907567	0.317016	0.597257	0.148873	0.41881	0.129785	0.451102	0.227201
chr2	166430400	166432600	pCHM_461	0.0854906	0.111558	0.549276	0.566031	0.380404	0.448569	0.341071	0.333697	0.343502	0.392158
chr2	166629600	166633200	mCHM_243	0.252714	0.0727348	0.329503	0.159971	0.241623	0.104313	0.125354	0.0879119	0.0887368	0.110054
chr2	168488600	168489600	mCHM_244	0.313862	0.0758824	0.770978	0.261344	0.460304	0.112869	0.271403	0.0672131	0.318648	0.0896031
chr2	168622800	168624200	pCHM_462	0.119879	0.187882	0.186084	0.760705	0.378278	0.464014	0.676766	0.608424	0.840385	0.829794
chr2	168979600	168980200	mCHM_245	0.331207	0.0283567	0.21045	0.109661	0.430628	0.0476007	1.28621	0.159344	0.791902	0.239894
chr2	169764800	169765400	mCHM_246	0.166033	0	0.206926	0.125891	0.236192	0.02294	0.289407	0.152795	0.177111	0.0645587
chr2	170504400	170505200	mCHM_247	0.299212	0.202041	0.422582	0.277251	0.698974	0.4224	0.506252	0.581499	0.587987	0.347924
chr2	170891200	170891800	pCHM_463	0.0370352	0	0.113393	0.855688	0.31584	0.430602	0.215092	0.281258	0.195966	0.178801
chr2	172001800	172004200	pCHM_464	0.309896	0.218593	0.16016	0.494078	0.311329	0.499625	0.882351	1.07216	1.30793	1.54346
chr2	172291600	172292800	pCHM_465	0.160134	0.10889	0.0339543	0.633183	0.0600987	0.299896	0.0613448	0.0845532	0.163724	0.235344
chr2	172895400	172897100	mCHM_248	0.166782	0.0413841	0.675781	0.185895	0.556422	0.0850568	0.247144	0.105685	0.296843	0.0906853
chr2	173066600	173067200	pCHM_466	0.158142	0.216929	0.328168	0.611252	0.34256	0.708875	0.285481	0.674539	0.311861	0.514305
chr2	173098000	173098600	pCHM_467	0.0614128	0.135828	0.207887	0.479878	0.421521	0.571574	0.396252	0.842437	0.296148	0.651221
chr2	173455400	173456000	pCHM_468	0.144937	0.156671	0.716717	0.482838	0.591124	0.549551	0.188031	0.783887	0.292253	1.02875
chr2	173645800	173647600	mCHM_249	0.0477916	0.0457488	0.210398	0.0755205	0.247848	0.0975374	0.23533	0.0359156	0.199988	0.0283089
chr2	174092200	174092800	mCHM_250	0.109465	0.0199914	0.456455	0.168768	0.342131	0.02294	0.14246	0.0689785	0.29577	0.115542
chr2	174096800	174099400	mCHM_251	0.0811934	0.0284984	0.306954	0.0977589	0.219267	0.0555093	0.183759	0.0555277	0.139469	0.0864901
chr2	174121800	174122400	pCHM_469	0.262137	0.0316177	1.0585	0.45641	0.499107	0.169994	0.252951	0.19303	0.323424	0.257224
chr2	174293700	174301200	mCHM_252	0.504927	0.152653	1.62335	0.220849	0.894581	0.15945	1.71605	0.359536	1.76342	0.496175
chr2	174345100	174346600	mCHM_253	0.329129	0.034028	0.669661	0.206074	0.46558	0.180729	0.37292	0.147526	0.42079	0.360027
chr2	176790000	176790600	mCHM_254	0.330504	0.171558	0.317597	0.393354	0.748872	0.531083	1.29981	1.33798	1.13707	1.60141
chr2	177281600	177282200	pCHM_470	0.245339	0.0886146	0.158079	0.577256	0.11831	0.417066	0.393308	0.409589	0.235812	0.46491
chr2	179179200	179179800	mCHM_255	0.152985	0.267687	0.38086	0.340828	0.476336	0.174581	0.188451	0.0534722	0.34115	0.106876
chr2	179298200	179299400	pCHM_471	0.0546933	0.05565	0.197077	0.466443	0.14662	0.293472	0.338693	0.309798	0.374709	0.220395
chr2	179605200	179605800	mCHM_256	0.118059	0.0613922	0.537818	0.163068	0.572223	0.138449	0.347597	0.094511	0.338633	0.141107
chr2	181092000	181092600	mCHM_257	0.0997763	0.108181	0.711752	0.113719	0.591383	0	0.338203	0.0826127	0.225756	0.109622
chr2	181109400	181110000	mCHM_258	0.22604	0.057564	0.77053	0.0705123	0.493004	0.0219086	0.26543	0.0267367	0.197978	0
chr2	181112800	181113400	mCHM_259	0.0987605	0.130015	0.749709	0.0708411	0.502542	0.179858	0.20093	0.102532	0.334236	0.0577707
chr3	5903000	5903600	pCHM_472	0.0653195	0.132	0.0320333	0.360236	0.505378	0.367629	0.837096	0.712235	0.918355	1.18921
chr3	6377200	6379100	pCHM_473	0.129784	0.130022	0.0470378	0.340273	0.168518	0.18517	0.208377	0.184517	0.161081	0.306307
chr3	7302200	7304800	pCHM_474	0.140461	0.218922	0.110992	0.439446	0.116881	0.315818	0.262453	0.273967	0.180544	0.299964
chr3	8129400	8130200	pCHM_475	0.187461	0.112186	0.45045	0.515599	0.225408	0.364761	0.573767	0.290048	0.428099	0.4843
chr3	13130200	13131000	pCHM_476	0.15236	0.100383	0.248769	0.42809	0.169474	0.349449	0.312753	0.370555	0.413957	0.348141
chr3	14447200	14448000	pCHM_477	0.120364	0.15068	0.106427	0.387707	0.263362	0.564347	0.520239	0.69068	0.380114	0.716755
chr3	14745400	14746000	pCHM_478	0.536776	0.301997	0.268429	0.804366	0.205089	0.843195	0.965956	1.22288	0.551818	1.2594
chr3	16249900	16250500	pCHM_479	0.181973	0.430165	0.155036	0.3042	0.497386	0.640167	1.18624	1.46457	1.59461	1.58422
chr3	19584400	19585000	mCHM_260	0.173769	0.0388486	0.287166	0.0219333	0.215829	0.118147	0.295857	0.12178	0.243355	0.0332178
chr3	20419000	20419600	pCHM_480	0.356522	0.325389	0.283483	0.630771	0.38638	0.418788	1.02162	1.00994	1.0878	0.949319
chr3	20854000	20854600	pCHM_481	0.194708	0.117822	0.385826	0.43371	0.238081	0.423145	0.372696	0.562249	0.624723	0.471409
chr3	22284400	22285400	pCHM_482	0.277905	0.156529	0.151641	0.411033	0.415144	0.54026	0.833142	0.875936	0.555915	0.867948
chr3	22954800	22955600	pCHM_483	0.238092	0.650138	0.096097	0.633541	0.296357	0.666722	0.568298	0.657193	0.443843	0.765282
chr3	22961200	22962000	pCHM_484	0.315854	0.518814	0	0.299128	0.0342163	0.341619	0.287935	0.32975	0.353624	0.390061
chr3	23314200	23314800	mCHM_261	0.345584	0.328933	0.351872	0.1169	0.240745	0.151181	0.364563	0.280054	0.56313	0.288854
chr3	24810000	24810600	pCHM_485	0.217523	0.373737	0.181941	0.407062	0.433893	0.3947	0.322919	0.449291	0.360002	0.375654
chr3	26601600	26602400	mCHM_262	0.565549	0.177903	0.541141	0.18127	0.568034	0.292583	0.35913	0.136953	0.309599	0.0434383
chr3	26906000	26906600	pCHM_486	0.146187	0.32227	0.344185	0.455094	0.268497	0.611261	0.605876	0.549816	0.565266	0.599661
chr3	27258200	27258800	pCHM_487	0.0757893	0.109599	0.168008	0.574077	0.0788715	0.547829	0.0855322	0.558238	0.203382	0.557344
chr3	29719400	29720200	pCHM_488	0.228716	0.336661	0.217057	0.845817	0.113541	0.653558	0.39152	0.629622	0.256427	0.528277
chr3	32313800	32314600	pCHM_489	0.195841	0.0279668	0.122523	0.473326	0.211426	0.67868	0.516138	0.574681	0.272548	0.546908
chr3	33479200	33480000	pCHM_490	0.207678	0.161739	0.191952	0.314919	0.141767	0.387215	0.602581	0.445348	0.498803	0.650138
chr3	35171200	35171800	pCHM_491	0.11931	0.113568	0.346906	0.312535	0.416451	0.595891	0.58905	0.824791	0.590532	1.23976
chr3	36853200	36853800	pCHM_492	0.159861	0.272363	0.265706	0.413423	0.161784	0.518924	0.323199	0.407049	0.268494	0.441803
chr3	38455200	38457200	mCHM_263	0.430851	0.151041	0.927038	0.2672	0.566474	0.110117	0.35873	0.166549	0.352209	0.153772
chr3	38626800	38627400	pCHM_493	0.177675	0.250245	0.227428	0.411777	0.192545	0.428995	0.321937	0.678683	0.252783	0.387931
chr3	39173800	39174400	pCHM_494	0.131733	0.127463	0.533013	0.523632	0.374179	0.460998	0.428642	0.344354	0.413926	0.654977
chr3	43491800	43492400	pCHM_495	0.138062	0.43853	0.305746	0.219981	0.287657	0.370955	0.523709	0.406247	0.355728	0.598795
chr3	45578400	45579800	pCHM_496	0.350093	0.469702	0.75504	0.407328	0.646862	0.495672	1.02915	1.02905	1.42548	1.6261
chr3	51264200	51265200	mCHM_264	0.104402	0	0.333453	0.122448	0.506907	0.39229	0.504191	0.697076	0.912424	0.893252
chr3	53323200	53323800	mCHM_265	0.369961	0.0310505	0.384704	0.338854	0.540347	0.516975	0.461453	0.659833	0.364275	0.572221
chr3	53721200	53723800	pCHM_497	0.127759	0.206129	0.256909	0.20688	0.278413	0.220022	0.602729	0.726796	0.661601	0.835832
chr3	53888000	53888600	pCHM_498	0.0177363	0.222883	0.0738357	0.244654	0.413873	0.524889	0.772315	1.12744	1.07498	1.21319
chr3	55102000	55102600	pCHM_499	0.0610221	0.068056	0.0932137	0.238622	0.131969	0.309703	0.443926	0.53391	0.743254	0.785394
chr3	56009200	56009800	pCHM_500	0.28128	0	0.0960967	0.204409	0.176563	0.367054	0.193499	0.217895	0.226259	0.43328
chr3	56853800	56854400	pCHM_501	0.373712	0.194526	1.10478	0.851191	0.709263	0.750169	1.44143	0.701541	0.753439	1.01518
chr3	57869600	57870200	pCHM_502	0.367617	0.0646532	0.29069	0.564097	0.577118	0.580865	1.41703	0.840164	1.3539	1.33508
chr3	59689000	59689600	pCHM_503	0.20174	0.255919	0.0129735	0.455203	0.215657	0.42326	0.419949	0.686703	0.498395	0.701337
chr3	66112200	66112800	pCHM_504	0.276983	0.0833686	0.314553	0.657309	0.259733	0.495641	0.150873	0.308128	0.200869	0.304741
chr3	66268800	66269400	pCHM_505	0.0927443	0.0106337	0.405525	0.831562	0.357854	0.560562	0.735297	0.473085	0.58274	0.499861
chr3	67775800	67777200	pCHM_506	0.210424	0.307585	0.225964	0.52299	0.361671	0.315799	0.531401	0.524666	0.626142	0.662238
chr3	70745800	70746800	pCHM_507	0.126248	0.144789	0.241778	0.452813	0.207803	0.244872	0.105331	0.351225	0.223695	0.370542
chr3	71225600	71226200	pCHM_508	0.0781333	0.216645	0.0760767	0.316482	0.261021	0.505045	0.33666	0.554228	0.433535	0.697727
chr3	73863800	73864800	pCHM_509	0.1803	0.466602	0.551303	0.399189	0.53129	0.438814	0.912645	0.791399	1.13106	1.26622
chr3	74864800	74865500	pCHM_510	0.197968	0.165522	0.214706	0.530603	0.261366	0.379705	0.340246	0.539218	0.599582	0.528107
chr3	75715000	75715600	pCHM_511	0.134624	0.270377	0.226307	0.469239	0.383201	0.395617	0.618776	0.77493	0.40538	0.767918
chr3	78249800	78250400	pCHM_512	0.11509	0.134269	0.0997805	0.321308	0.173469	0.344458	0.266271	0.643793	0.284584	0.56962
chr3	87535400	87536800	mCHM_266	0.29454	0.0364586	0.962881	0.181693	0.406558	0.0362301	0.222764	0.116072	0.155796	0.112901
chr3	88240800	88241700	mCHM_267	0.578551	0.0336499	1.66449	0.204701	0.79206	0.100406	0.876918	0.113805	0.694694	0.0980176
chr3	91649400	91650000	mCHM_268	0.359335	0.386213	1.12256	0.442043	0.42109	0.777355	0.923188	0.595534	0.758968	0.96795
chr3	93619800	93620500	pCHM_513	0.182966	0.139515	0.234612	0.572995	0.2772	0.572507	0.531581	0.560989	0.424719	0.753166
chr3	94254600	94255200	mCHM_269	0.386447	0.177229	0.452613	0.531308	0.658141	1.00642	1.14641	1.59357	1.10527	1.66842
chr3	97086600	97087200	pCHM_514	0.197521	0.0740109	0.16849	0.68319	0.0851434	0.439664	0.240752	0.384323	0.147823	0.337959
chr3	98098000	98101000	mCHM_270	0.212152	0.017014	0.376568	0.142595	0.231973	0.0863685	0.183656	0.0640859	0.139351	0.11716
chr3	101450800	101451400	mCHM_271	0.295969	0.0283567	0.771169	0.246627	0.53983	0.103464	0.342409	0.049061	0.134499	0.0577703
chr3	106247400	106248000	mCHM_272	0.472082	0.254785	0.741541	0.975986	0.727907	0.937253	1.03957	1.26245	1.21589	1.55808
chr3	108242200	108244700	pCHM_515	0.15512	0.104363	0.188195	0.328167	0.25686	0.316723	0.360278	0.407867	0.439725	0.586593
chr3	110057000	110058200	pCHM_516	0.33027	0.396209	0.635435	0.408378	0.553019	0.209738	1.33073	0.889491	1.59543	1.51944
chr3	111724700	111725400	pCHM_517	0.241901	0.402255	0.0823686	0.501841	0.0611236	0.388948	0.240371	0.389576	0.0646457	0.573416
chr3	112566200	112566800	mCHM_273	0.266903	0.489712	0.586666	0.222064	0.422637	0.333907	0.435653	0.434453	0.54591	0.460867
chr3	112746800	112747400	mCHM_274	0.23104	0.155962	0.503703	0.303432	0.471353	0.269556	0.406628	0.348498	0.423354	0.442669
chr3	113065200	113065800	pCHM_518	0.254715	0.268109	0.832511	0.329423	0.482609	0.486234	0.428923	0.310266	0.41468	0.43328
chr3	113218600	113219200	mCHM_275	0.238229	0.3278	0.618699	0.611361	0.362579	0.290775	0.573486	0.773058	0.690716	0.69296
chr3	113669400	113670000	pCHM_519	0.22143	0.0623847	0.185305	0.958988	0.296421	0.680887	0.482626	0.551421	0.391301	0.775862
chr3	115442600	115443200	pCHM_520	0.430046	0.141783	1.03527	0.634172	0.521961	0.500572	0.525111	0.675875	0.842559	0.393129
chr3	117168800	117169400	pCHM_521	0.0543808	0.131575	0.122523	0.223161	0.249852	0.370841	0.516839	0.543934	0.312613	0.692817
